,0,1,2,3,4,5,6,7,sentiment
48,1128344069283958784,serviplatinium,HOSPEDAJE EN GUAYAQUIL CASA AMOBLADA POR DÍAS CON PISCINA tf: (+593)0994795665 Cotización y reservas directas TF:0994795665 link en facebook… https://www.instagram.com/p/Bxc0jI-HbEl/?utm_source=ig_twitter_share&igshid=1op498us3gkx7 …,2019-05-14 16:59:24+00:00,1,0,,Chillanes,0.7016282480993973
49,1125554386359521286,serviplatinium,Serviplatinium Rent_A_House Hospedaje Alojamiento En Guayaquil - Guayas - Ecuador Casa Amoblada Guayas vía Samborondon km 10.5 Urbanizacion Marinado'r Park mz 18 Urb. la Marina Samborondón (04) 506-1151 https://maps.app.goo.gl/816xnj2XKN2XMXj8A …,2019-05-07 00:14:12+00:00,0,0,,Chillanes,0.2838691945256404
50,1125542568924733440,VALKYRIAMJ,Holiiiiiiii !!!! #AquiCasual mi feriado en Hospedaje del Pacífico el mejor lugar en todo puerto Engabao !!! . . . #PicOfTheDay #LifeStyle #Instagramermood #InstaPick #InstaLike… https://www.instagram.com/p/BxI7W_-FiMV/?utm_source=ig_twitter_share&igshid=r2t0tttketmv …,2019-05-06 23:27:14+00:00,1,0,#AquiCasual #PicOfTheDay #LifeStyle #Instagramermood #InstaPick #InstaLike,Chillanes,0.7654973768259106
51,1124482397599223808,DelSolSuites,Hospedaje o alquiler en apartamentos amoblados. Informes al 0991868228 en http://Cdla.la Garzota https://www.instagram.com/p/BxBZQE7gwZ0/?utm_source=ig_twitter_share&igshid=11pq7bdhyvcou …,2019-05-04 01:14:30+00:00,0,0,,Chillanes,0.70726236665195
52,1124006629060632576,serviplatinium,HOSPEDAJE EN GUAYAQUIL CASA AMOBLADA POR DÍAS CON PISCINA tf: (+593)0994795665 Cotización y reservas directas TF:0994795665 link en facebook… https://www.instagram.com/p/Bw-A5E8Bg-N/?utm_source=ig_twitter_share&igshid=1fqf1gfyscw7j …,2019-05-02 17:43:58+00:00,1,0,,Chillanes,0.5338366310333483
53,1123013739848978432,mascotayalgomas,ESTE FERIADO TRABAJAMOS NORMALMENTE. Ya nos quedan pocos cupos de hospedaje para sus engreídos. Reservas al Telf.: 0980034935. en Mascotas Y Algo Más https://www.instagram.com/p/Bw29YfrF8vd/?utm_source=ig_twitter_share&igshid=174vou5tsyg0y …,2019-04-29 23:58:34+00:00,0,0,,Chillanes,0.8588612018192711
54,1122179508965203968,DelSolSuites,Hospedaje o alquiler en apartamentos amoblados en Guayaquil. Informacion al 0991868228 en http://Cdla.la Garzota https://www.instagram.com/p/BwxCBTUgSxz/?utm_source=ig_twitter_share&igshid=1h4u5soh7vhbi …,2019-04-27 16:43:38+00:00,0,0,,Chillanes,0.8817282992556877
55,1121034409056956417,mascotayalgomas,Keiky ya de regreso a casa luego de 15 días dr hospedaje. en Mascotas Y Algo Más https://www.instagram.com/p/Bwo5SiBlW1A/?utm_source=ig_twitter_share&igshid=1n8b84vyu2ewk …,2019-04-24 12:53:25+00:00,0,0,,Chillanes,0.5606111589125793
56,1159509945064275973,bancatlan,Durante tus vacaciones en @TelamarResort recibirás lujo diversión comodidad y un 40%* de descuento en tarifa todo incluido y solo hospedaje al pagar con tus #TarjetasDeCréditoAtlántida. http://bit.ly/2ZD2EiN Reserva llamando al 2480-4300 *Aplican restriccionespic.twitter.com/SWrZxILM56,2019-08-08 17:01:28+00:00,2,0,#TarjetasDeCréditoAtlántida,Chimbo,0.7731260463682165
57,1157058544908349440,domusaureaec,Realiza tu evento en Domus Aurea y GANA entradas a las exclusivas piscinas de LUNA VOLCAN ó el hospedaje en nuestra hosteria afiliada. Para más información: 0999076322 / 0995508302 Facebook: https://www.facebook.com/domusaureaec/ pic.twitter.com/mWujpQHa2l,2019-08-01 22:40:28+00:00,0,0,,Riobamba,0.7960687214183891
58,1159842516834721792,mariobosqu,Pana los manes iban en una delegación a un evento oficial todo pagado por la Conmebol. Cuando ellos estén en sus días libres y pagándose sus viaticos y hospedaje con su plata están en todo el derecho. Por algo son “profesionales” no futbolistas de barrio o aficionados,2019-08-09 15:02:59+00:00,1,0,,Chunchi,0.09673015392994862
59,1159552392934952960,CamaraCanadiens,Aproveche las tarifas preferenciales en hospedaje y salones de Eventos que los Hoteles afiliados con nosotros ofrecen a los #SOCIOSCCECG. Contactos: socios@ecuacangye.com / 04 2630828pic.twitter.com/Qg85nxHBDx,2019-08-08 19:50:08+00:00,0,0,#SOCIOSCCECG,Chunchi,0.5836106193969304
60,1159534755039404032,Yo_StoneCold,...hace eso? Y por no invadir ese carril a mi primo lo choco atras un auto fue leve y mas rapido que mandrake llegaron los atm que argumentan? La grua pagar nostros y carisimo el auto al canchon y pagarles el hospedaje 5 estrellas al auto y encima pagar la sancion por el...,2019-08-08 18:40:03+00:00,0,0,,Chunchi,0.6905371323454775
61,1158796860745760768,Arcsa_Ec,#ArcsaTeCuida | En #BañosDeAguaSanta y #Guayaquil técnicos de #Arcsa realizan visitas en establecimientos de hospedaje para verificar las condiciones higiénico-sanitarias y el cumplimiento de la normativa vigente. pic.twitter.com/x8SzATmlm9,2019-08-06 17:47:55+00:00,44,89,#ArcsaTeCuida #BañosDeAguaSanta #Guayaquil #Arcsa,Chunchi,0.9382069058157015
62,1158782473188384768,ARCSA_CZ8,#ArcsaTeInforma | Socializamos con propietarios y encargados de servicios de hospedaje y turismo sobre las observaciones levantadas durante la inspección. #ArcsaTeCuidapic.twitter.com/ZxrkojzrPL,2019-08-06 16:50:45+00:00,5,10,#ArcsaTeInforma #ArcsaTeCuidapic,Chunchi,0.6083063137253154
63,1158775666269216768,ARCSA_CZ8,#ArcsaTeInforma | Verificamos mantenimiento de equipos de lavado de lencería en servicios de hospedaje y turismo en la ciudad de #Guayaquil . #ArcsaTeCuidapic.twitter.com/yoQFARRaYD,2019-08-06 16:23:42+00:00,4,9,#ArcsaTeInforma #Guayaquil #ArcsaTeCuidapic,Chunchi,0.9263387895110461
64,1158773870679212033,Arcsa_Ec,#ArcsaTeCuida | Técnicos de #Arcsa realizan operativo de control en establecimientos que ofrecen servicios de hospedaje en #SantaElena y #Crucita previo al feriado.pic.twitter.com/BJU5ICtV5p,2019-08-06 16:16:34+00:00,50,96,#ArcsaTeCuida #Arcsa #SantaElena #Crucita,Chunchi,0.9674792312696346
65,1158772538694148097,ARCSA_CZ8,#ArcsaTeInforma | Socializamos con los colaboradores de servicios de hospedaje y turismo la importancia de los procedimientos y registros de limpieza. #ArcsaTeCuidapic.twitter.com/aKnbZWKcEw,2019-08-06 16:11:16+00:00,3,8,#ArcsaTeInforma #ArcsaTeCuidapic,Chunchi,0.6007186397076768
66,1158770658215682049,ARCSA_CZ8,#ArcsaTeInforma | Verificamos la limpieza de los utensilios donde se almacenan los alimentos que se sirven en el Buffet de restaurantes en servicios de hospedaje. #ArcsaTeCuidapic.twitter.com/JIERSnhMgz,2019-08-06 16:03:48+00:00,3,8,#ArcsaTeInforma #ArcsaTeCuidapic,Chunchi,0.37841104188175595
67,1158764712861011969,ARCSA_CZ8,#ArcsaTeInforma | Personal técnico de #Arcsa y @MinturZonal5 verifican el cumplimiento de la normativa vigente para servicios de hospedaje que funcionan en el centro de #Guayaquil . #ArcsaTeCuidapic.twitter.com/cKgorXTW7V,2019-08-06 15:40:11+00:00,6,12,#ArcsaTeInforma #Arcsa #Guayaquil #ArcsaTeCuidapic,Chunchi,0.8844689428868622
68,1158763892614598656,ARCSA_CZ8,#ArcsaTeInforma | Verificamos limpieza e higiene en habitaciones de servicios de hospedaje que funcionan en el centro de la ciudad de #Guayaquil . #ArcsaTeCuidapic.twitter.com/GQzsv6auCd,2019-08-06 15:36:55+00:00,3,10,#ArcsaTeInforma #Guayaquil #ArcsaTeCuidapic,Chunchi,0.7799438449372093
69,1158762522746507267,ARCSA_CZ8,#ArcsaTeInforma | Personal técnico de #Arcsa verifica limpieza de estanterías y almacenamiento de materias primas en restaurantes que funcionan dentro de establecimientos de turismo y hospedaje. #ArcsaTeCuidapic.twitter.com/lQPFkYkKRq,2019-08-06 15:31:28+00:00,13,18,#ArcsaTeInforma #Arcsa #ArcsaTeCuidapic,Chunchi,0.5613847439918458
70,1158761688138731520,Black1411,Agrego que el año pasado Emelec aparecía en el SRI con una deuda por más de 3 Millones de dólares. Al terminar el año 2018 salía cero deudas. Más pago a empleados del club mantenimiento del estadio gastos por concentración traslados hospedaje alimentación etc etc,2019-08-06 15:28:09+00:00,4,2,,Chunchi,0.0756120539837937
71,1158759669709582337,ARCSA_CZ8,#ArcsaTeInforma | En operativo junto a @MinturZonal5 verificamos condiciones higiénicas en servicios de turismo y hospedaje del centro de #Guayaquil. #ArcsaTeCuidapic.twitter.com/HwPl78nZHX,2019-08-06 15:20:08+00:00,7,12,#ArcsaTeInforma #Guayaquil #ArcsaTeCuidapic,Chunchi,0.708375331454479
72,1158188664394047488,DiscoverCIT,A la hora de viajar el principal pensamiento del turista es verificar cual será el destino de su hospedaje. Es importante que un hotel pueda ofrecerte servicios de calidad que sean innovadores y una perfecta… https://www.instagram.com/p/B0w4-eWAxbf/?igshid=o30l0s297y7 …,2019-08-05 01:31:10+00:00,1,0,,Chunchi,0.5259805744879124
73,1157340311661809664,CamaraCanadiens,Aproveche las tarifas preferenciales en hospedaje y salones de Eventos que los Hoteles afiliados con nosotros ofrecen a los #SOCIOSCCECG. Contactos: socios@ecuacangye.com / 04 2630828pic.twitter.com/Xq79nDttTW,2019-08-02 17:20:07+00:00,1,0,#SOCIOSCCECG,Chunchi,0.6441974722040674
74,1157085618062659584,EcPeloteros,Carlos Córdova en #Peloteros: Ya se está arreglando el tema de hospedaje la movilización todo lo concerniente a Angulo. Aunque faltan definir temas como el salario del jugador,2019-08-02 00:28:03+00:00,0,1,#Peloteros,Chunchi,0.8049112779305153
75,1151198146640449537,GuanitoursEC,PANAMÁ - CIUDAD •Viaja HASTA 23 de diciembre •3 noches •Desde $629 por persona en hab. triple •Vigencia sujeta a disponibilidad INCLUYE: Ticket aéreo vía COPA AIRLINES Traslados Hospedaje APLICAN… https://www.instagram.com/p/Bz_OKw8lFG7/?igshid=1uhwma3n2x5d …,2019-07-16 18:33:21+00:00,0,0,,Chunchi,0.0469948501705567
76,1149780526581944320,GuanitoursEC,SANTIAGO+VIÑA+VALPARAISO! •Desde $396 por persona en hab. triple •4-3 INCLUYE: Traslados Desayunos diarios Tours Hospedaje NO INCLUYE: Boleto aéreo APLICAN… https://www.instagram.com/p/Bz1Jgojgnls/?igshid=rbz9lqikluan …,2019-07-12 20:40:14+00:00,1,0,,Chunchi,0.5294557846841959
77,1145362705190129664,VALKYRIAMJ,Otro día más de pesca... En Hospedaje del Pacifico!!! Por cierto un lugar recomendado para un fin de semana de descanso en la playa #Tbt #Thinkinbig #AventuraExtrema #playa #Pesca #Caña #carrete #Pacifico… https://www.instagram.com/p/BzVwg-4g2Hz/?igshid=102t4q8afxpvx …,2019-06-30 16:05:23+00:00,0,0,#Tbt #Thinkinbig #AventuraExtrema #playa #Pesca #Caña #carrete #Pacifico,Chunchi,0.8980481327270271
78,1138301889840214017,ElChemarcelo_ec,Por el día del Padre !!! Desde este martes 11 de junio hasta el domingo 16 de junio. Haremos un sorteo donde daremos como premio un hospedaje para 2 personas por un fin de semana en hosteriabellavistaplayas con… https://www.instagram.com/p/ByjloQeA_Z-/?igshid=1q797whalzax7 …,2019-06-11 04:28:13+00:00,0,0,,Chunchi,0.5310229849420981
79,1131583448525631489,DelSolSuites,Hospedaje en apartamentos amoblados. Informes al 0991868228 en Ecuador Guayaquil https://www.instagram.com/p/Bxz2bxwpqL4/?igshid=1dkv5s8wyvg0o …,2019-05-23 15:31:32+00:00,0,0,,Chunchi,0.8108310011981672
80,1136457374409998336,ChuzaLongaHome,Huespedes felices!!! Así es como se sienten cuando visitan nuestra Casa de Hospedaje en Chuza Longa Home https://www.instagram.com/p/ByWe1tehcNP/?igshid=cq7ta02f2xg0 …,2019-06-06 02:18:47+00:00,0,0,,Colta,0.39506347774284556
81,1159960152012939269,CooperativaJEP,En este feriado paga tus consumos de gastronomía viajes hospedaje y mucho más con #TarjetasJEP. Aprovecha los descuentos y promociones exclusivas.,2019-08-09 22:50:25+00:00,8,1,#TarjetasJEP,Azogues,0.549440973716444
82,1159602049148948481,CooperativaJEP,En tus #VacacionesAlMáximo disfruta de promociones y descuentos exclusivos en hospedaje y estadía con #TarjetasJEP. Más información http://bit.ly/2YvofJo pic.twitter.com/sl9qeoZQqp,2019-08-08 23:07:27+00:00,4,0,#VacacionesAlMáximo #TarjetasJEP,Azogues,0.9007740454197734
83,1158375712233021446,peluditoscuenc,Tenemos en hospedaje un gigante llamado #Chaplin es del mismo tamaño que #Dilan pero de una ternura y amor únicos #CasaDeLosPeluditos … https://www.instagram.com/p/B0yOJXWpHWy/?igshid=1etw7zcgst5gc …,2019-08-05 13:54:26+00:00,1,1,#Chaplin #Dilan #CasaDeLosPeluditos,Azogues,0.8006294768718478
84,1132859665686192129,patoedg,Lo imperativo de q exista regulacion y control a este tipo de hospedaje q garantice seguridad a quien lo utilice @fenacapturec @TurismoEc @Captur_Azuay @TurismoCuencaEChttps://elcomercio.pe/mundo/latinoamerica/muerte-brasilenos-intoxicados-chile-plantea-dudas-airbnb-noticia-638145 …,2019-05-27 04:02:46+00:00,5,2,,Azogues,0.6409795697707269
85,1125740392396333056,patoedg,Siguen en otros países problemas con @arbnb q auspicia la informalidad lo q se debe hacer es formalizar a quienes ofrecen hospedaje por estas plataformas virtuales @fenacapturec @TurismoEc @tomebambahttps://www.cnnchile.com/economia/airbnb-arriendo-departamento-las-condes_20190321/ …,2019-05-07 12:33:19+00:00,5,4,,Azogues,0.8038407914626555
86,1125186772277895168,llerenagilces28,Quinta San Martin gracias por el excelente hospedaje. #HermosoLugarpic.twitter.com/LfbB8eLJfa,2019-05-05 23:53:26+00:00,2,1,#HermosoLugarpic,Azogues,0.9791297659820887
87,1154219482593804288,hostelnucapacha,Si tenemos vacantes si. Sino podemos hacer un intercambio con hospedaje,2019-07-25 02:39:03+00:00,0,0,,Biblian,0.5753925173079857
88,1153028070217080832,serviplatinium,Serviplatinium Rent_A_House Hospedaje Alojamiento En Guayaquil - Guayas - Ecuador Casa Amoblada Guayas vía Samborondon km 10.5 Urbanizacion Marinado'r Park mz 18 Urb. la Marina Samborondón (04) 506-1151 https://maps.google.com/?cid=18390680761085800221 …,2019-07-21 19:44:48+00:00,0,0,,Biblian,0.35216863736130055
89,1152773687461986304,serviplatinium,Hospedaje en Guayaquil #hospedajeenguayaquilhttps://abnb.me/44A8YNw5oY,2019-07-21 02:53:59+00:00,0,0,#hospedajeenguayaquilhttps,Biblian,0.7470063297128386
90,1151988596062035971,serviplatinium,Hospedaje en Guayaquil https://abnb.me/Br2V9aqWdY,2019-07-18 22:54:18+00:00,0,0,,Biblian,0.8006969709651236
91,1151712717574721542,after_my,#TweetSerio. Estoy buscando a alguien que este alquilando y este dispuesta en compartir hospedaje... #Guayaquil,2019-07-18 04:38:04+00:00,0,0,#TweetSerio #Guayaquil,Biblian,0.5445894499946613
92,1151566711155503105,serviplatinium,Hospedaje en Guayaquil reservas al tf : 0994795665 https://abnb.me/44A8YNw5oY,2019-07-17 18:57:53+00:00,0,0,,Biblian,0.7823392403972357
93,1150032245962543105,Walterick,Se les quite el plan celular y hospedaje y que lo paguen con su sueldo como cualquier ciudadano ecuatoriano.,2019-07-13 13:20:28+00:00,1,0,,Biblian,0.525852544424157
94,1149132781651484675,serviplatinium,Hospedaje en Guayaquil https://abnb.me/Br2V9aqWdY,2019-07-11 01:46:19+00:00,0,0,,Biblian,0.8006969709651236
95,1149117370297933824,oswaldob26,Además reciben como $150 diarios de viáticos cuando tienen hospedaje alimentación e implementos.,2019-07-11 00:45:05+00:00,0,0,,Biblian,0.6923889658628117
96,1146796612087373824,serviplatinium,Serviplatinium Rent_A_House Hospedaje Alojamiento En Guayaquil - Guayas - Ecuador Casa Amoblada Guayas vía Samborondon km 10.5 Urbanizacion Marinado'r Park mz 18 Urb. la Marina Samborondón (04) 506-1151 https://maps.app.goo.gl/816xnj2XKN2XMXj8A …,2019-07-04 15:03:13+00:00,1,0,,Biblian,0.2838691945256404
97,1145732997674610688,serviplatinium,Hospedaje en Guayaquil https://abnb.me/lJ7UAE0mYX,2019-07-01 16:36:47+00:00,1,0,,Biblian,0.7819931515620601
98,1143921582685007872,serviplatinium,Serviplatinium Rent_A_House Hospedaje Alojamiento En Guayaquil - Guayas - Ecuador Casa Amoblada Guayas vía Samborondon km 10.5 Urbanizacion Marinado'r Park mz 18 Urb. la Marina Samborondón (04) 506-1151 https://maps.app.goo.gl/816xnj2XKN2XMXj8A …,2019-06-26 16:38:53+00:00,1,0,,Biblian,0.2838691945256404
99,1142799613939855361,serviplatinium,Hospedaje en Guayaquil https://abnb.me/pdTwUnBzIX,2019-06-23 14:20:34+00:00,1,0,,Biblian,0.7662125122336266
100,1142283916679831552,serviplatinium,Hospedaje en Guayaquil reservas aqui https://abnb.me/pdTwUnBzIX,2019-06-22 04:11:23+00:00,1,0,,Biblian,0.9225774783841192
101,1139958919000989696,serviplatinium,Serviplatinium Rent_A_House Hospedaje Alojamiento En Guayaquil - Guayas - Ecuador Casa Amoblada Guayas vía Samborondon km 10.5 Urbanizacion Marinado'r Park mz 18 Urb. la Marina Samborondón (04) 506-1151 https://maps.app.goo.gl/816xnj2XKN2XMXj8A …,2019-06-15 18:12:40+00:00,1,0,,Biblian,0.2838691945256404
102,1137920539157323776,serviplatinium,Serviplatinium Rent_A_House Hospedaje Alojamiento En Guayaquil - Guayas - Ecuador Casa Amoblada Guayas vía Samborondon km 10.5 Urbanizacion Marinado'r Park mz 18 Urb. la Marina Samborondón (04) 506-1151 https://maps.app.goo.gl/816xnj2XKN2XMXj8A …,2019-06-10 03:12:52+00:00,1,0,,Biblian,0.2838691945256404
103,1137033401851158528,serviplatinium,Hospedaje en Guayaquil tf : +593-994795665 #hospedajeenguayaquil #hospedaje https://abnb.me/1oUkktAwkX,2019-06-07 16:27:42+00:00,0,0,#hospedajeenguayaquil #hospedaje,Biblian,0.6174937167550075
104,1132742594956541953,GLOSS_193,Esperemos que esto si suceda y estas personas puedan ayudar a otras ARMY’s que necesitan hospedaje pero primero @BigHitEnt ya confirma más fechas @BTS_twthttps://twitter.com/1Chimin/status/1132453251033509888 …,2019-05-26 20:17:34+00:00,3,1,,Biblian,0.23246510043406626
105,1130307720614174720,serviplatinium,Hospedaje en Guayaquil https://abnb.me/x2ywb5PIPW,2019-05-20 03:02:15+00:00,0,0,,Biblian,0.6962389723621214
106,1129879976701059073,JorgeRojasCr,"¿Qué seguridad jurídica hay por dar servicio de hospedaje en internet o tienen mis clientes de que un ""Fiscal"" pida allanar servidores alquilados a una empresa para poder brindar servicios informáticos? Todos los que estudiamos informática estamos jodidos #FreeOlaBini #InaPapershttps://twitter.com/FiscaliaEcuador/status/1129574042195963904 …",2019-05-18 22:42:33+00:00,391,308,#FreeOlaBini #InaPapershttps,Biblian,0.7346852560512948
107,1129382951702192128,serviplatinium,HOSPEDAJE en Guayaquil reservas tf +593-0994795665 https://abnb.me/IFWS3ncuLW,2019-05-17 13:47:33+00:00,0,0,,Biblian,0.6113419319745651
108,1125152525718564865,serviplatinium,Hospedaje en Guayaquil casa amoblada https://abnb.me/JXGREiW6rW,2019-05-05 21:37:21+00:00,0,0,,Biblian,0.7275201833791117
109,1120739881465069568,serviplatinium,Hospedaje en Guayaquil reservas aquí #hospedaje https://abnb.me/kfKJCZUT7V,2019-04-23 17:23:04+00:00,0,0,#hospedaje,Biblian,0.6700549003981148
110,1158374453283360769,LuisGranadosV1A,Conoces el Páramo de Santurban?... Fuí visita al maravilloso Páramo de Santurban. Lagunas de Páez en California Santander.. A más 3666 msnm se disfruta de una paz indescriptible. Me alojé en el Hospedaje de Alonso… https://www.instagram.com/p/B0yNkgHgcS8/?igshid=1bg471pyilehq …,2019-08-05 13:49:25+00:00,0,0,,Giron,0.8379801588651471
111,1158195273883160577,AdiestraEducani,Mi primero días en Educanino Piedecuesta ACADÉMIA Y HOSPEDAJE +57 3184475595 CURSOS Y TALLERES PERSONALIZADOS INCLUYEN COACHING GUÍA CANINO PARA TODA LA FAMILIA #CRIANZA #CACHORROS #EDUCACION… https://www.instagram.com/p/B0w8CZqgqFN/?igshid=13z561l9c3je7 …,2019-08-05 01:57:26+00:00,0,0,#CRIANZA #CACHORROS #EDUCACION,Giron,0.4997642224507495
112,1157421199263227905,undervivi,Un viaje de 7 horas desde Barranca hasta Magangué que incluye un transbordo en chalupa a un lugar donde no conozco a nadie pagar hospedaje y comida. Un viaje de un día y ¿adivinen? No cuento con ese dinero.,2019-08-02 22:41:32+00:00,3,0,,Giron,0.3544630937113172
113,1156900321941176321,Divagando_ando,Para que vayan anotando: Cuando se trata de fallas técnicas la aerolínea debe brindar alimentación u hospedaje a los pasajeros. Ayer @Avianca no dio ni el servicio a bordo,2019-08-01 12:11:45+00:00,1,0,,Giron,0.26753492743450097
114,1155537502549229574,ENRIQUECORTES86,Ya pedí formalmente vía e-mail la corrección de mi exclusión del listado para la exhibición del 11 de agosto. Tengo pasajes aéreos hospedaje todo listo menos el reconocimiento para asistir.,2019-07-28 17:56:24+00:00,4,3,,Giron,0.3262476874525951
115,1152947051967254528,AdiestraEducani,LA GENTE NO NACE - SE HACE Educanino Piedecuesta ACADÉMIA Y HOSPEDAJE +57 3184475595 CURSOS Y TALLERES PERSONALIZADOS INCLUYEN COACHING GUÍA CANINO PARA TODA LA FAMILIA. #CACHORROS #DOGS… https://www.instagram.com/p/B0LpenTgqzd/?igshid=1k434niup2rj4 …,2019-07-21 14:22:52+00:00,0,0,#CACHORROS #DOGS,Giron,0.1210462587161772
116,1150953576921014272,AdiestraEducani,La vida es mucho mejor con un perruno bien adiestrado en Educanino Piedecuesta ACADÉMIA Y HOSPEDAJE CEL-WHATSAPP +57 3184475595 CURSOS Y TALLERES PERSONALIZADOS INCLUYEN COACHING GUÍA CANINO PARA TODA LA FAMILIA… https://www.instagram.com/p/BvobstYAyOz/?igshid=axjwyqdvvk11 …,2019-07-16 02:21:31+00:00,0,0,,Giron,0.9378182240410272
117,1150952566513164288,AdiestraEducani,Una extraordinaria OPORTUNIDAD de conseguir un PASTOR ALEMÁN linea de trabajo muy especial. Educanino Piedecuesta ACADÉMIA Y HOSPEDAJE +57 3184475595 en Educanino https://www.instagram.com/p/Bz9efTbA1PV/?igshid=g1jsgv8owmyw …,2019-07-16 02:17:30+00:00,0,0,,Giron,0.8989979091302742
118,1150602853406277633,AdiestraEducani,PASTOR ALEMÁN - PROTECTOR - NOBLEZA - LEALTAD Lo mejor para Ti Educanino Piedecuesta ACADÉMIA Y HOSPEDAJE +57 3184475595 #CACHORROS #PASTOR ALEMÁN #WORKINGDOGS #PASIÓN #EXCELENCIA #DOGLOVERS #PERROS en Educanino https://www.instagram.com/p/Bz6_ddlAJDs/?igshid=gunxgimbavcl …,2019-07-15 03:07:52+00:00,1,0,#CACHORROS #PASTOR #WORKINGDOGS #PASIÓN #EXCELENCIA #DOGLOVERS #PERROS,Giron,0.7181978920086776
119,1149875421388955649,AdiestraEducani,Having some fun after working en Educanino Piedecuesta ACADÉMIA Y HOSPEDAJE +57 3184475595 lovley guis #Doglovers #CACHORROS #DOGS #WORKINGDOGS #PETS #PUPPIES #DOGGIES #EDUCACIÓN #ADIESTRAMIENTO #ENTRENAMIENTO… https://www.instagram.com/p/Bz10qWkA2Ms/?igshid=93jqdsl0fi7n …,2019-07-13 02:57:18+00:00,0,0,#Doglovers #CACHORROS #DOGS #WORKINGDOGS #PETS #PUPPIES #DOGGIES #EDUCACIÓN #ADIESTRAMIENTO #ENTRENAMIENTO,Giron,0.7790562420335577
120,1148420326105071616,AdiestraEducani,QUIEN NO ESTUDIA NO APRENDE - QUIERO SER CAMPEÓN - Educanino Piedecuesta ACADÉMIA Y HOSPEDAJE +57 3184475595 CURSOS Y TALLERES PERSONALIZADOS INCLUYEN COACHING GUÍA CANINO PARA TODA LA FAMILIA… https://www.instagram.com/p/Bzre9LPgPUj/?igshid=1v2snj6rexaab …,2019-07-09 02:35:17+00:00,0,0,,Giron,0.5965793140045046
121,1148229375344558081,AdiestraEducani,APRENDER ES UN DEBER PARA APORTAR A UNA NECESIDADEducanino Piedecuesta ACADÉMIA Y HOSPEDAJE +57 3184475595 CURSOS Y TALLERES PERSONALIZADOS INCLUYEN COACHING GUÍA CANINO PARA TODA LA FAMILIA… https://www.instagram.com/p/BzqIIKEgVwV/?igshid=aoib262lsxjp …,2019-07-08 13:56:30+00:00,0,0,,Giron,0.5578219203552324
122,1146927606543130625,AdiestraEducani,Culminando el CURSO OBEDIENCIA CANINA INTERNACIONAL NIVEL AVANZADO con mucha DIVERSIÓN en Educanino Piedecuesta ACADÉMIA Y HOSPEDAJE CEL-WHATSAPP +57 3184475595 CURSOS Y TALLERES PERSONALIZADOS INCLUYEN… https://www.instagram.com/p/BwLgo2IBWRz/?igshid=o267llcm7q87 …,2019-07-04 23:43:44+00:00,0,0,,Giron,0.3030343838160965
123,1145783740179894272,AdiestraEducani,#EDUCACIÓN #ADIESTRAMIENTO #ENTRENAMIENTO #OBEDIENCIA #CANINA #INTERNACIONAL con #ESTILO #ALEMÁN - Go Go - #GUARDERIA Educanino Piedecuesta ACADÉMIA Y HOSPEDAJE +57 3184475595 CURSOS Y TALLERES PERSONALIZADOS… https://www.instagram.com/p/BzYKKsVAtph/?igshid=1ilq41wo9anb7 …,2019-07-01 19:58:25+00:00,0,0,#EDUCACIÓN #ADIESTRAMIENTO #ENTRENAMIENTO #OBEDIENCIA #CANINA #INTERNACIONAL #ESTILO #ALEMÁN #GUARDERIA,Giron,0.7532709329722407
124,1145700649474170881,AdiestraEducani,#EDUCACIÓN #ADIESTRAMIENTO #ENTRENAMIENTO #OBEDIENCIA #CANINA #INTERNACIONAL con #ESTILO #ALEMÁN - Go Go - #GUARDERIA Educanino Piedecuesta ACADÉMIA Y HOSPEDAJE +57 3184475595 CURSOS Y TALLERES PERSONALIZADOS… https://www.instagram.com/p/BzYKKsVAtph/?igshid=1abmunzb4lrqv …,2019-07-01 14:28:15+00:00,0,0,#EDUCACIÓN #ADIESTRAMIENTO #ENTRENAMIENTO #OBEDIENCIA #CANINA #INTERNACIONAL #ESTILO #ALEMÁN #GUARDERIA,Giron,0.677244660991201
125,1134311307895644162,AdiestraEducani,ORGULLOSAMENTE ALUMNA en Educanino Piedecuesta ACADÉMIA Y HOSPEDAJE +57 3184475595 #OBEDIENCIA #EDUCACIÓN #SOCIALIZACION #MODIFICACION #ROTTWEILER #PERROS #MASCOTAS #PERRUNOS #CACHORROS #DOGS #WORKINGDOGS #PETS… https://www.instagram.com/p/ByHO67-AQeY/?igshid=94uu7dvtiap4 …,2019-05-31 04:11:04+00:00,2,0,#OBEDIENCIA #EDUCACIÓN #SOCIALIZACION #MODIFICACION #ROTTWEILER #PERROS #MASCOTAS #PERRUNOS #CACHORROS #DOGS #WORKINGDOGS #PETS,Giron,0.8287817040088812
126,1128099537258725376,leonardorios28,tours para todos los fines de semanas desde Bucaramanga escríbenos 3157012422 o 3122096735 precios según la fecha buses full equipos hospedaje Rodadero. Estamos ubicados cll 53#18-25 las… https://www.instagram.com/p/BxbGIg0DrxJ/?utm_source=ig_twitter_share&igshid=985504hrhv8t …,2019-05-14 00:47:43+00:00,0,0,#18,Giron,0.7850956487659014
127,1120397180509085696,undervivi,¿Las tutorías son con pasajes y hospedaje incluidos?,2019-04-22 18:41:18+00:00,0,0,,Giron,0.6061932211184263
